InputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000300004144564E2010300005844564EF20010000000000000000000000000000,........0...ADVN....0...XDVN................................
OutputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000300004144564E2010300005844564EF20010000000000000000000000001000,........0...ADVN....0...XDVN................................
InputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000580004144564E2010580005844564EC500100000000000000000000000000000000000000000000000000000000000000000000,........X...ADVN....X...XDVN........................................................................
OutputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000580004144564E2010300005844564EC500100000000000000000000000000000000000000000000000000000000000000000000,........X...ADVN....0...XDVN........................................................................
InputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000600004144564E2010600005844564E9F0010000000000000000000000000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,........`...ADVN....`...XDVN................................................................................
OutputBuffer,ProcessDeviceIo,28732,\??\NvAdminDevice,68,00000000600004144564E2010300005844564E9F001000000000000000000000000000000004839001000100000000000FFFFFFFFFFFFFFFF2000200010000000,........`...ADVN....0...XDVN....................................H9..........................................
InputBuffer,ProcessDeviceIo,28732,\Device\KsecDD,192,,
OutputBuffer,ProcessDeviceIo,28732,\Device\KsecDD,192,D55B78F40E6AE6F0A6E39AB0E7333B47466E525A7081EEA13757E631424365BEB1DD8BC1AB29F49E6A91A4551BC9A7,.[x.@.j.......3;GFnRZp...7W.1BCe......)..j..U...
InputBuffer,ProcessDeviceIo,28732,\Device\KsecDD,192,,
OutputBuffer,ProcessDeviceIo,28732,\Device\KsecDD,192,1BE53AF5ACE69CB6196F49D4D8C9C92046DA15A2BEFE7D6FBEB3EF31C438ECEBBEADD088534CF14D906D89CADA96,..:......oI..... F.....}o..>..C.......SL.M.m....
InputBuffer,ProcessDeviceIo,28732,\??\C:,532,,
OutputBuffer,ProcessDeviceIo,28732,\??\C:,532,2E05C04406507606906306505C04806107206406406907306B05606F06C07506D0650330002500000630050000000250000090E1E00000202730000002F82F2FDFE7000000000090E1E000003054D277000000000000000000006E2FF4FDFE7000000000090E1E00000F0730FEFE700D834C6770000002500000CB8FF3FDFE700000000004000000000000000F0DEE00000608030FEFE700E9CE76E7599006507205C0430A8E1E0000000000000140000005400800000368FF3FDFE70054008000002D04103204403054D277000000000000000000000025000007028300000080000000000000000D834C67700000025000006200404604508000000000000000000000000B0DFE000002D03003803003003204203303054D2770000000000003054D277000000000000000000000025000004000000020000000000000000D834C6770000002500000,..\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3...%.....c..P......%............. '0...../.......................0T.w....................n/........................0......4.w......%.............................................`.0........nu...e.r.\.C..........................@......6........@......-.A.2.D.0T.w......................%.....p(0......................4.w......%.....b..@F.E.................................-.0.8.0.0.2.B.3.0T.w............0T.w......................%............. ................4.w......%.....
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,532,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650330,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,532,EE0002000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,................................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,532,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650330,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,532,EE0002000720006000038000C000440002E0760D20001C05C038000C0640440002E06B0EED5915C0060F640005C04406507606906306505C04806107206406406907306B05606F06C07506D06503305C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D05C04406F07304406507606906306507305C04303A0,........r...`...8.......D.....v.......\.8.....d.D.....k....\..`.....\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.\.D.o.s.D.e.v.i.c.e.s.\.C.:.
InputBuffer,ProcessDeviceIo,28732,\??\DTSOFTBUS&Rev1#DTCDROM&Rev1#1&1a590e2c&0&00#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},596,,
OutputBuffer,ProcessDeviceIo,28732,\??\DTSOFTBUS&Rev1#DTCDROM&Rev1#1&1a590e2c&0&00#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},596,1C05C04406507606906306505C04306405206F06D03100040000000000000006026D4770000FFFFFFFF000000000000E17956F0000504C6920000E599AB6F00004000000000000000109C2C000005811956F0000504C6920000109C2C0000020A2C677000010000000100000004F1E906F0000100000000000000020000000008D6F00006026D4770000C0DA2E00000C0DA2E0000042C6C37700006026D47700005C3853F1FE700070FDFFFF700204A30000006026D477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000001000000000000000F8E22700000600000000FFFFFFFFFFFFFFFF71DD8FFFFFFFFFF6AC7C37700009BC7C377000000000000F0603000000DCBAC377000000C1770000000000000000000054C4C3770000070FDFFFF70000000000080FDFFFF700,"..\.D.e.v.i.c.e.\.C.d.R.o.m.1...................`&.w.......................o....PLi........o......................,.....X..o....PLi.......,..... ..w....................O..o...............................o....`&.w....................B..w....`&.w....\8S......p...... J0.....`&.w............................................................................................H.........................'.....`.......................j..w.......w.............`0........w.......w....................T..w.....p......................"
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,596,0000000000000000180001C0005C04406507606906306505C04306405206F06D0310,........................\.D.e.v.i.c.e.\.C.d.R.o.m.1.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,596,7C1002000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,|...............................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,596,0000000000000000180001C0005C04406507606906306505C04306405206F06D0310,........................\.D.e.v.i.c.e.\.C.d.R.o.m.1.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,596,7C100200001006000038000AC000E40001C0760601001C05C038000AC06F0E40001C0005C03F03F05C04405405304F04605404205505302605206507603102304405404304405204F04D02605206507603102303102603106103503903006503206302603002603003002307B03503306603503603303006402D06203606206602D03103106403002D03903406603202D03003006103006303903106506606203806207D05C04406507606906306505C04306405206F06D03105C03F03F05C05606F06C07506D06507B06203603103403303303503402D06503003403402D03103106503102D06103106303902D03603803506403403303206506303706603407D05C04406F07304406507606906306507305C04503A0,|...........`...8.............v.`.....\.8.....o.........\.?.?.\.D.T.S.O.F.T.B.U.S.&.R.e.v.1.#.D.T.C.D.R.O.M.&.R.e.v.1.#.1.&.1.a.5.9.0.e.2.c.&.0.&.0.0.#.{.5.3.f.5.6.3.0.d.-.b.6.b.f.-.1.1.d.0.-.9.4.f.2.-.0.0.a.0.c.9.1.e.f.b.8.b.}.\.D.e.v.i.c.e.\.C.d.R.o.m.1.\.?.?.\.V.o.l.u.m.e.{.b.6.1.4.3.3.5.4.-.e.0.4.4.-.1.1.e.1.-.a.1.c.9.-.6.8.5.d.4.3.2.e.c.7.f.4.}.\.D.o.s.D.e.v.i.c.e.s.\.E.:.
InputBuffer,ProcessDeviceIo,28732,\??\IDE#CdRomTSSTcorp_DVD+-RW_SN-208BB_______________D300____#4&5eb1ce2&0&0.2.0#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},588,,
OutputBuffer,ProcessDeviceIo,28732,\??\IDE#CdRomTSSTcorp_DVD+-RW_SN-208BB_______________D300____#4&5eb1ce2&0&0.2.0#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},588,1C05C04406507606906306505C04306405206F06D03000000000000400000006026D4770000FFFFFFFF000000000000E17956F0000504C6920000E599AB6F00004000000000000000109C2C000005811956F0000504C6920000109C2C0000020A2C677000010000000100000004F1E906F0000100000000000000020000000008D6F00006026D4770000C0DA2E00000C0DA2E0000042C6C37700006026D47700005C3853F1FE700070FDFFFF700204A30000006026D477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000001000000000000000F8E22700000600000000FFFFFFFFFFFFFFFF71DD8FFFFFFFFFF6AC7C37700009BC7C377000000000000A8753000000DCBAC377000000C1770000000000000000000054C4C3770000070FDFFFF70000000000080FDFFFF700,"..\.D.e.v.i.c.e.\.C.d.R.o.m.0...................`&.w.......................o....PLi........o......................,.....X..o....PLi.......,..... ..w....................O..o...............................o....`&.w....................B..w....`&.w....\8S......p...... J0.....`&.w............................................................................................H.........................'.....`.......................j..w.......w.............u0........w.......w....................T..w.....p......................"
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,588,0000000000000000180001C0005C04406507606906306505C04306405206F06D0300,........................\.D.e.v.i.c.e.\.C.d.R.o.m.0.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,588,BC1002000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,................................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,588,0000000000000000180001C0005C04406507606906306505C04306405206F06D0300,........................\.D.e.v.i.c.e.\.C.d.R.o.m.0.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,588,BC1002000401006000038000EC000241001C0760A01001C05C038000EC06F0241001C0005C03F03F05C04904404502304306405206F06D05405305305406306F07207005F04405604402B02D05205705F05304E02D03203003804204205F05F05F05F05F05F05F05F05F05F05F05F05F05F05F04403303003005F05F05F05F02303402603506506203106306503202603002603002E03202E03002307B03503306603503603303006402D06203606206602D03103106403002D03903406603202D03003006103006303903106506606203806207D05C04406507606906306505C04306405206F06D03005C03F03F05C05606F06C07506D06507B06203503303803903106306102D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D05C04406F07304406507606906306507305C04403A0,........@...`...8.......$.....v.......\.8.....o.$.......\.?.?.\.I.D.E.#.C.d.R.o.m.T.S.S.T.c.o.r.p._.D.V.D.+.-.R.W._.S.N.-.2.0.8.B.B._._._._._._._._._._._._._._._.D.3.0.0._._._._.#.4.&.5.e.b.1.c.e.2.&.0.&.0...2...0.#.{.5.3.f.5.6.3.0.d.-.b.6.b.f.-.1.1.d.0.-.9.4.f.2.-.0.0.a.0.c.9.1.e.f.b.8.b.}.\.D.e.v.i.c.e.\.C.d.R.o.m.0.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.a.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.\.D.o.s.D.e.v.i.c.e.s.\.D.:.
InputBuffer,ProcessDeviceIo,28732,Driver unknown,600,,
OutputBuffer,ProcessDeviceIo,28732,Driver unknown,600,1C05C04406507606906306505C04306405206F06D03200000000000400000006026D4770000FFFFFFFF000000000000E17956F0000504C6920000E599AB6F00004000000000000000109C2C000005811956F0000504C6920000109C2C0000020A2C677000010000000100000004F1E906F0000100000000000000020000000008D6F00006026D4770000C0DA2E00000C0DA2E0000042C6C37700006026D47700005C3853F1FE700070FDFFFF700204A30000006026D477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000001000000000000000F8E22700000600000000FFFFFFFFFFFFFFFF71DD8FFFFFFFFFF6AC7C37700009BC7C377000000000000E0673000000DCBAC377000000C1770000000000000000000054C4C3770000070FDFFFF70000000000080FDFFFF700,"..\.D.e.v.i.c.e.\.C.d.R.o.m.2...................`&.w.......................o....PLi........o......................,.....X..o....PLi.......,..... ..w....................O..o...............................o....`&.w....................B..w....`&.w....\8S......p...... J0.....`&.w............................................................................................H.........................'.....`.......................j..w.......w.............g0........w.......w....................T..w.....p......................"
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,600,0000000000000000180001C0005C04406507606906306505C04306405206F06D0320,........................\.D.e.v.i.c.e.\.C.d.R.o.m.2.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,600,A41002000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,................................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,600,0000000000000000180001C0005C04406507606906306505C04306405206F06D0320,........................\.D.e.v.i.c.e.\.C.d.R.o.m.2.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,600,A41002000281001C00038000D4000C1001C0760441006005C038000D406F0C1001C0FFFF5C03F03F05C05304305304902304306405206F06D02605606506E05F04504C04205902605007206F06405F04304C04F04E04504405204905604502605206507605F03102E03402303102603206106606403706403603102603002603003003003003003002307B03503306603503603303006402D06203606206602D03103106403002D03903406603202D03003006103006303903106506606203806207D05C04406507606906306505C04306405206F06D03205C04406F07304406507606906306507305C04603A05C03F03F05C05606F06C07506D06507B06306403806506606106306302D06503703803202D03103106503202D03806203606102D06406106403603706303706503403906603407D0,........(.......8.............v.D...`.\.8.....o.........\.?.?.\.S.C.S.I.#.C.d.R.o.m.&.V.e.n._.E.L.B.Y.&.P.r.o.d._.C.L.O.N.E.D.R.I.V.E.&.R.e.v._.1...4.#.1.&.2.a.f.d.7.d.6.1.&.0.&.0.0.0.0.0.0.#.{.5.3.f.5.6.3.0.d.-.b.6.b.f.-.1.1.d.0.-.9.4.f.2.-.0.0.a.0.c.9.1.e.f.b.8.b.}.\.D.e.v.i.c.e.\.C.d.R.o.m.2.\.D.o.s.D.e.v.i.c.e.s.\.F.:.\.?.?.\.V.o.l.u.m.e.{.c.d.8.e.f.a.c.c.-.e.7.8.2.-.1.1.e.2.-.8.b.6.a.-.d.a.d.6.7.c.7.e.4.9.f.4.}.
InputBuffer,ProcessDeviceIo,28732,\??\STORAGE#Volume#{b53891c0-a965-11e1-98f0-806e6f6e6963}#0000000002800000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},644,,
OutputBuffer,ProcessDeviceIo,28732,\??\STORAGE#Volume#{b53891c0-a965-11e1-98f0-806e6f6e6963}#0000000002800000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},644,2E05C04406507606906306505C04806107206406406907306B05606F06C07506D06503206026D4770000FFFFFFFF000000000000E17956F0000504C6920000E599AB6F00004000000000000000109C2C000005811956F0000504C6920000109C2C0000020A2C677000010000000100000004F1E906F0000100000000000000020000000008D6F00006026D4770000C0DA2E00000C0DA2E0000042C6C37700006026D47700005C3853F1FE700070FDFFFF700204A30000006026D477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000001000000000000000F8E22700000600000000FFFFFFFFFFFFFFFF71DD8FFFFFFFFFF6AC7C37700009BC7C3770000000000008703000000DCBAC377000000C1770000000000000000000054C4C3770000070FDFFFF70000000000080FDFFFF700,"..\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.2.`&.w.......................o....PLi........o......................,.....X..o....PLi.......,..... ..w....................O..o...............................o....`&.w....................B..w....`&.w....\8S......p...... J0.....`&.w............................................................................................H.........................'.....`.......................j..w.......w.............p0........w.......w....................T..w.....p......................"
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,644,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650320,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.2.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,644,BA0001000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,................................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,644,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650320,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.2.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,644,BA00010005A0006000020000C0002C0002E0760EED5915C0080200005C04406507606906306505C04806107206406406907306B05606F06C07506D06503205C03F03F05C05606F06C07506D06507B06203503303803903106303602D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D0,"........Z...`... .......,.....v....\........\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.2.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.6.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}."
InputBuffer,ProcessDeviceIo,28732,\??\STORAGE#Volume#{b53891c0-a965-11e1-98f0-806e6f6e6963}#00000004F6600000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},636,,
OutputBuffer,ProcessDeviceIo,28732,\??\STORAGE#Volume#{b53891c0-a965-11e1-98f0-806e6f6e6963}#00000004F6600000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b},636,2E05C04406507606906306505C04806107206406406907306B05606F06C07506D06503306026D4770000FFFFFFFF000000000000E17956F0000504C6920000E599AB6F00004000000000000000109C2C000005811956F0000504C6920000109C2C0000020A2C677000010000000100000004F1E906F0000100000000000000020000000008D6F00006026D4770000C0DA2E00000C0DA2E0000042C6C37700006026D47700005C3853F1FE700070FDFFFF700204A30000006026D477000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000001000000000000000F8E22700000600000000FFFFFFFFFFFFFFFF71DD8FFFFFFFFFF6AC7C37700009BC7C37700000000000028713000000DCBAC377000000C1770000000000000000000054C4C3770000070FDFFFF70000000000080FDFFFF700,"..\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.`&.w.......................o....PLi........o......................,.....X..o....PLi.......,..... ..w....................O..o...............................o....`&.w....................B..w....`&.w....\8S......p...... J0.....`&.w............................................................................................H.........................'.....`.......................j..w.......w............(q0........w.......w....................T..w.....p......................"
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650330,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,EE0002000DF0ADBADF0ADBADF0ADBADF0ADBADF0ADBADF0ADBA,................................
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,0000000000000000180002E0005C04406507606906306505C04806107206406406907306B05606F06C07506D0650330,........................\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,EE0002000720006000038000C000440002E0760D20001C05C038000C0640440002E06B0EED5915C0060F640005C04406507606906306505C04806107206406406907306B05606F06C07506D06503305C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D05C04406F07304406507606906306507305C04303A0,........r...`...8.......D.....v.......\.8.....d.D.....k....\..`.....\.D.e.v.i.c.e.\.H.a.r.d.d.i.s.k.V.o.l.u.m.e.3.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.\.D.o.s.D.e.v.i.c.e.s.\.C.:.
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,6005C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,`.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.......................................................................................................................................................................................................................................................................................................................................................................................................................................
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,8000DF0ADBA,........
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,6005C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,`.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.......................................................................................................................................................................................................................................................................................................................................................................................................................................
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,80004303A00000DF0ADBA,....C.:.........
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,6005C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,`.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.......................................................................................................................................................................................................................................................................................................................................................................................................................................
OutputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,8000DF0ADBA,........
InputBuffer,ProcessDeviceIo,28732,\??\MountPointManager,636,6005C03F03F05C05606F06C07506D06507B06203503303803903106303702D06103903603502D03103106503102D03903806603002D03803003606503606603606503603903603307D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,`.\.?.?.\.V.o.l.u.m.e.{.b.5.3.8.9.1.c.7.-.a.9.6.5.-.1.1.e.1.-.9.8.f.0.-.8.0.6.e.6.f.6.e.6.9.6.3.}.......................................................................................................................................................................................................................................................................................................................................................................................................................................
